landingPagePath,sessions,sessionDuration,avgSessionDuration,bounces,bounceRate,pageViews,avgTimeOnPage,pageViewsPerSession,exits,exitRate
/?fbclid=IwAR2xirZQ9Vd9HsEFGSy_Q3Ih8HRO20blp5bscgimp2b9Tgzr19DAWM3hIH8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2xmo4Ku2Uqyp-839bF05B4N5oGHx1v3gYsTf7N3NdkSgPXGVINtxXLcq4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2XxEWU4c6DJt1xrXX_tyitPtFk9B_SDqUFxf6L9vKZQ36MTySIJZoJsR0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2YfSbohnzQC9LwuQCqgbTyIb9hCKQRtGF8oVJJurM2NbSbCsv97kB9wrE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2YLo90ut01e-KmOADSEKQ5cNqXK81EjKFOHEaaXH0LWr8YnX-7m3M607Y,1,20,20,0,0,2,20,2,1,50
/?fbclid=IwAR2yq6oRslBx6xxn17FVtfMNgCNi8kKOwPiUgOjAyzQxYxAP48VJ5jpk43Y,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2Yv4M8T6QC9cY6yTpfhFF8TtsIv4ARTindbSo4KOpPRCLuZUYMvVOP4Ls,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2z6tazxpkR9veLUVNyIhqH7Lx-JDIN4Srhc5mJq2UypWzPqZuvO0PTjq0,3,0,0,3,100,3,0,1,3,100
/?fbclid=IwAR2ZPzZs-88cDej8gYS1ofaZhDGzuj3VMdrbh9fkdfMj4M_qUbLj_4sn6Vw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR2ZQhzYt-30rtj8tQsE1o7tmybDcdkMLziN1iZfKwBwBNclVnizZgVOwmI,1,176,176,0,0,5,43.75,5,1,20
/?fbclid=IwAR3_idP02vs0XGz98E6n_s9llPHzFVBfL1GU0T7-qRIPmMrzAWps6ZGxAJg,1,659,659,0,0,4,219.33333333333334,4,1,25
/?fbclid=IwAR3_omILeXNikxvAFHY6U1toByfgDX88xwrUCj_l7fonn9DIJRgGXXU-W9Q,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3-ov3w4nsNXQK6OQg6a1Ufgv59jd6vW0wZotwU3IFATHXNdT2w41zgkG0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR30vLNlgo2mnko2iebK6_QXyNUePtUv4Fjw5ospclU4QOtGzHou8in28cs,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR30yzIVJ_G_J_QIwx4nilo3c5FuApnY6EqAJhoGsH5WmO4Ui_0ds44lvQk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR31jwmL-KWJgNbSsTDnGHKrzxJVLPJa8_Vx0mIoLPs42Cxcc2ncL_GXst4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR32ifKJxkgAcubv_bIZtYw9nl4fu1Rg0bEKMVBt56Tidkbd4m7QUZAngqg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR33c7ePQZmh2DDokk20x2GTu0gLJJESe2bnPbAd4Qjv-yf9vXatC0LgZgE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR33TGtNxMM2PpP5pEWxY-uJVK0HyiRaBE4ifBWUxn3z9Upr_gJko9Trthw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR355hETJixbFsGTweC1_3CYasy8cwevrNHrIca_vwG9hgbjNzWA2CHXP04,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR358l4WkkbDJe7QtKluVqAWdj84e2M1jmsQRfo-2xXzkzYWJ_YjqrKCX5o,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR35at3aRQc1LQc3eD9rM9cgqWcRCA7S97jIHO52UJX37VVh_U1ISqcTpIU,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR35Iv5I9kzj740T97dLBNl81HBnb8zcW76yAXB3AAW21fVBMAVS-Z6sCw4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR35ml3y-UY95BNz4sx1Vz3nQie-c6eErSkXcYDjF0coOWH32qaYFDEp7AM,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR379GX0sTctZkhbjlWD_LEp_szisZgf4EM9MJQS_UBHWRasVFFFf0x2nNg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR37uLU5hLBvoQcIseEYia2M-jkKcu7cMkJgenp1Zq8b_8GTjNM4v74GE8U,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR38AC-nm1IgDCZKTQmaaOa4S3zEk_ZbrwCm4_9bjIFE2_TpdZYQm4AsQco,1,10,10,0,0,2,10,2,1,50
/?fbclid=IwAR39oSRSzW85btF2cEXvv2_2Mlh3iyZe1t8eO8Fqr1QSGUZ4E2LfD3uY_7g,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3A1iOt7APqRLca-EuAHi1QU5U1ViE50UlsTMZEw4fiQrRT2uw9G4CThqg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3ARx2tu8kVmbIhmb4mbvyonEVfe-cjoYXd0m_JP5WFAjWKBnV8I9mInc4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3AScGzrPEhUe3EeV4novvNllDCIZpW2w2B_h3b4CflIphVSKDUsb9zeng,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3AuYiqUWaY5COhMEc4HQBRG0jSDU7Zq_rn2zV_fLm6HIXw40MKXCXl-1s,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3aYpThszRQNGl8ZOVB6olIBRISOSXFOGOKqpL9TRk0vUxrOMF5rh8sHFI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3b1EkGAeM74mjvW96Y92IgXKz3VPEDzSmoxb4Sd6Y8tKXU-VHKw07b4H8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3C8z9We_U8JjtTxtG0A5-a89kRG5nPKHDQSMsbjiVf8r2xgL-16QLgXTY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3de3rW6jvokDYgOEQldZ68zvVQpfKvSzbjq3yHYU8W9MoURon3eiJXEEc,1,277,277,0,0,2,277,2,1,50
/?fbclid=IwAR3Df2-h31loUYe4ZngiHMmXLuDNUzBYkHyNBjgVtCV82zDBvC4hZlch83s,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3dQFpueXbHlhXGy6Bo7QmCr281hSF1ZjlaeUtLwfxblMIw9FjulS5fs44,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3EC8W8khxQihReqgYoRCerGvTMvZ-Yp6a017s-8KpprBZFawz4JUzBUHE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3edDTBmnrESP6fqwZqEN_lQqhrNNqxdoOsyQy1pF5Yl5HyfZPwj6pl8Vc,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3Es2PwIq-b0LjfsNLGvZXPTAfVOEuOHBNPwl-PsoGxGRjwd_D6h8pnxXg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3EzNF2HFHA4Wh-TbPL1JlDK2eLwb5WEsBArrGWPkP90LRjGPtyGgJAcOw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3ezXSEHzIzEZqbMKANNJQoTR6onEumFJnqJI3m03aAbsI7KZF3NH4M-ms,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3fl7-D3U2BgBdTcYj0dbHPBEhrjgBqVNe9Mc79l8Nb9A0U1s_cuFujtqs,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3fq81PSPvvE5iNtpgfx_aKvQeoxN60-2XSm0N_fp5omiMTDPhhA5uLl9U,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3fRDJkpzDKNVxfUWeBPb8ySp_b9uTkSh1xkTEjm5u2sEn_iiAspcIoLYY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3fTpcRICI_KLDMuKoYiTDvG4ySW8mBZAa4K5sERiik7dtj5-ChPdEawio,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3Gjqro6qALltQnLZ50Fb5XhBLOMiImPk6FKm5lv7rLlBTodCtXWqoLD34,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3gs0Rdj1IiDWpRZ2upaBe-osy0GwQRD1coABPrv3jG3AhYtUc56JYOqvI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3hB0B573FyNReE6l6yX-8f6gY1tbYqfdhfIddFCKqZx5RIi2O8OpZtgU8,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3hkYj_gT0xxGUICqjOXTdnYVqrZy7scOp-4347MY1rUQW-wZ9RIk0Q6qE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3hqfW9gRp-hI1eHPDr5PPTyOqb-CMIR1hvpdc0fvGDh7AITscKqgTMC4Y,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3hytocdsPlAcWtYMj9Cto9hNa864poR9-Z3HB6Pys81JGWGeGz5kqRGZM,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3If8FhPf6YXdfdsNocJS9GmHqKDUL2QyqQq7ZLRCEpuUk3YWitIRyS32s,1,20,20,0,0,2,20,2,1,50
/?fbclid=IwAR3iUpfZkYcB_yOP2UNEp4OEvHUlhxvx-gt2aWyr-aSQ3LxyBLMpueSC7EE,1,985,985,0,0,2,985,2,1,50
/?fbclid=IwAR3jDkaS5r7XAIAfGsyroV5ZgIeAk04XXTjTlyOTeq17bLjN8mj27IKO_yU,1,27,27,0,0,2,27,2,1,50
/?fbclid=IwAR3jHxcJA_ZxKN3-MQB9d9CDd5mY5PqrhgxOpnJOKG0Ii-H6PnpdwboRjwk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3k1DzX6MeUbYNvOBUxUAoOB3-33CXEFw2u18hOiTffe1tHXjMWwjc_YWU,1,246,246,0,0,2,246,2,1,50
/?fbclid=IwAR3KbVNeU8Cny1sVy4Q5BIc5vYAwA0GdVIzliCLELN6gcu8pkLnem-JDzY0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kffDiyCeqBOBDHsYc6yk1fPGN90DPs3R5Dk3Yyjv0kMTqHzU-9Nl-0us,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kFJyPrJ9I5pg_U1u9waI-jyrffjYOocpCFknFjMzDXoRW6Vs67qZQtVk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kG6IAccx66cxvCFRl3aoADb6QYNnK5awi0N76hPz8fMi3E4YJ5p5MvbQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kHrGb8A_qqAaZ17u9FS8OSvX4FI2JOqLy4IipXCWZqCku7iMJT3gN3s4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kLGpT2toC4jxzRjY3LYALVW5mv27nxpDXvXFd4jgC1DudyWV-dxF2_Ig,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3kYA7nLcZU8LJJ1663K9qFa2m2x7_xINW7bxvu5PGiTxH-8_kFzuBP1gI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3LOO4xyJtlKi-1-5gRP5MIvHthTCUnCp1SJeyR7_zXxOT5ZeiVpykYB8Q,1,5,5,0,0,2,5,2,1,50
/?fbclid=IwAR3LuA8X6fguDJUcsSAsm_Q0xOn5IntmN3hwM7lvRQGMa0eOcFv6pmIKgoQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3MQEjK9HzD6vabRC0-0NetMOnRb4bOwXEJhiEYNoGRy-0vKMVnNZjOlXs,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3mRX0Dyu6tK5Tgxt0KTMr9LH2pbTxpKelNR4Lbyiz1k7nFH922jGtqIac,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3MxesRvdscfecSL6Far5_phOHMzkTXzzrlIXpM2eAdEAikTCVWURJfYY8,1,9,9,0,0,3,4.5,3,1,33.33333333333333
/?fbclid=IwAR3NooJXjJAXJwFPFAf7WtwoLhO23MFZPEbehlZMUEnn1D7XoYrsDo2plhg,1,48,48,0,0,2,48,2,1,50
/?fbclid=IwAR3NQMEzliXxe0XV3MLVBjod8E0sG1XhRsuOg1fLFq3A14deo2l-dxu9TrU,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3NttRWsZH0eKTBrWS0C2ORWH6WMt6FmAlnn_bv3HdcxSI1VP6P4y5-HgY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3OUMWNasD6rZBy-R-Nn4W6YAlm8IOzdFW7mYzWEOEvmeh2vm1znB1lars,1,502,502,0,0,10,55.77777777777778,10,1,10
/?fbclid=IwAR3p31RBn9qy71E8Eh-HgmqncfNVOpfEFs29FL4C7ixY0pAp6fl33OP_j5g,1,5,5,0,0,2,5,2,1,50
/?fbclid=IwAR3peyiqFryd3xPAS-FCG-FUndVMApQmv-50Nc4P2LKDOyTSuEHUCSFy1K8,1,14,14,0,0,4,5,4,1,25
/?fbclid=IwAR3pvwaFYEvJ0azx5S-AD1zl0R3DDUDQHthoXLbpA3O5OlhrVKzlb19KHj4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3q7t89cSk7jevRw6qXDCQCuEXFPl5KyZZXhpbfjhtj2D16OhIYAH_87g0,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,4,0,0,4,100,4,0,1,4,100
/?fbclid=IwAR3QpsNw7ztdxZ-c0mjsj9AY-PAZnOOmQK5VdAL8o7zXf2Pl9n3wDAAYXs4,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3R__IKXZLP-4oShuIrH9b-gbUVrOPrGyq972qMWkHSvWc8RlbAhN-Lpc0,1,19,19,0,0,2,19,2,1,50
/?fbclid=IwAR3rdUmZFPA-QEkylh-mFHc5UV-hrKBVh6BGxyTY2qtg7gwTWp87Qo4uPbA,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3sC_4dB_qiiCYJZ66J03dUTsv3jqllig6sESB0YJHTWYsyaL1_wSXg61Q,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3sPUg171Be_saC87NwigJNwijVsGu4aG7b707jAQcgUOe1kZ_H60cRmKs,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3SV27x3RfEmcNBCEM2MpLJjrq9M-kuDYhqlZfEzFQK5eBzN5zRdsCEQ80,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3sxsJO83-0OflEdiMopK5ZUpDp5BZZxWQEDkrxh2aSSchzlbSsj-3TQtg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3T07KBqYo60zfnLfF5Fo_dIbQSGtu9qv0ivC8e6BoU-blofXo2ZQ6rXjw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3TIRlIisk1Hgp8m88maxRdxv2KHs_1d-uruLGeADrzA_9AR3tNiDd7xrg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3TOiRVcZPUS-h6P4FJyIERrinHThvdGMp-AtFq_3FEFi8X9gttwYOSO9g,1,13,13,0,0,2,13,2,1,50
/?fbclid=IwAR3tp1nhYVYMw3bTQMdKgOcQ6p4xhp59GtLKItKcWWRJ9LVRo2PdtFVSR9E,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3TSsGacMUaIhTlmxjB9R-r7um0lCDyS5gjq3wvSgSzZnxoziI1LbhHpFc,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3u0IPGL2FiDolVmLdKHLuYLHYsAU3dDwaikvbH2mi-Cj9m2njyfjOGXaQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3u3UE7YhZ_xfLHoZ-hf5sk4mmg1wEzeMjDwpZ4M-k1PXupeAIPaNgWvgw,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3udVOKd5aBhD3bWlLyI2eaqkTmsF0_T_5YFrzZLKsgnNwIgl4PhTASeyM,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3uNGf79CbyPELXIOdmGUZLLvCA4532_EUm4qfuoWmp2KkM5IvS48dN7WY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3vfuOy2xot4zj74gegIW3vr_aMK7orAWTxYrnQ-ayYnucfGlsSJ_HCPaM,1,223,223,0,0,3,111.5,3,1,33.33333333333333
/?fbclid=IwAR3vM3R4Qn4xIFafwowCV8Jwp1muf0EMrKOsF_61CNRIBxZm0-ZHzRWZ7WQ,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3vXVTUZobI4BAw-5At9ZVtkjGt1Qg3MNIHsDL8La14YJX4Y22iscCjRxk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3VZgaHlA5cZzMu-H_FiyMoM8OPe9a8gUAz_MdJB1wv2yDR2lrVRXduwEw,1,141,141,0,0,4,46.666666666666664,4,1,25
/?fbclid=IwAR3wfh-0F1Ib8faKkpNDWWeAk3JOHVE1nV_Hm8ZKzYXYho5P913_F3TuhYg,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3WtgFWKV7dYd_Q-jNzULYA9zg4f--_qIuZYicKQSdzkGDSAuTd3aaJuNc,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3wYIqu89U4mTfL1vULLnn32ZOCvmGY2xgFQAdToBk6trzUX0v4cJbjo9E,1,300,300,0,0,4,99.66666666666667,4,1,25
/?fbclid=IwAR3x2j69jFuMVt6UHDWKiGHuoDgIW8n2_CSBTt0bhe4H-GV7484xowT7XC4,1,8,8,0,0,2,8,2,1,50
/?fbclid=IwAR3XMPtl97D-tq8OpDnl_KqYHG_ro7IJsHrl_R2shqD0yZEZIHYQzoyuoIo,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3xNGsR1gAwgJfUQAx6Dt63fOCcWWdfeULJ7rSq7F-2O_AWvsNDXyIMHxk,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3XRq5tU4bjn2SK328-xxFH4hiwuSMCv4LBibQ1uSOT6GmBArttQY5dIFI,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3Ye65_TR6DLSdiREUkOq6pF4GPDi--ju0ct-k2rw-V8Vgd28UTNZpZEjE,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3YH6ihQL3jpaaUG8phf5c7s6vA6nffPhKb_D-XYATTohL2f2vOj1jV4mw,1,341,341,0,0,2,341,2,1,50
/?fbclid=IwAR3YkpDYFvvOWt39PvXYYg0QJxTpWbu98QPD2hxwfSAp6Rj0cXcR_NV6JVY,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3yxcevoEB3r0axhgXkV7IkXN7J2mHv57FafrCgtJZhjemqpe4AfmVnPgU,1,187,187,0,0,4,62,4,1,25
/?fbclid=IwAR3Yyi-jkR4czWxJg-Ze1X0QvnvehEAJbAQ6L3cL0koUzMEZ8KIaELNMHvc,1,0,0,1,100,1,0,1,1,100
/?fbclid=IwAR3ze71-NdE8sOnBGaC05V3yH08M-K0hPRhxT9N50MVlmMkdeBH49o91ME0,1,0,0,1,100,1,0,1,1,100
/?mc_cid=000c0bf7c2&mc_eid=796618e5b8,1,0,0,1,100,1,0,1,1,100
/?mc_cid=251d33717e&mc_eid=d672beb379,1,88,88,0,0,3,44,3,1,33.33333333333333
/?mc_cid=571d92cf43&mc_eid=410264b892,2,0,0,2,100,2,0,1,2,100
/?mc_cid=571d92cf43&mc_eid=660ff839c0,1,0,0,1,100,1,0,1,1,100
/?mc_cid=571d92cf43&mc_eid=d9bfec8eaa,2,55,27.5,1,50,4,27.5,2,2,50
/?mc_cid=5a013499a7&mc_eid=02cac4bea8,1,463,463,0,0,12,42,12,1,8.333333333333332
/?mc_cid=5a013499a7&mc_eid=09dc4c9a18,2,0,0,2,100,2,0,1,2,100
/?mc_cid=5a013499a7&mc_eid=0c399478ba,1,40,40,0,0,3,20,3,1,33.33333333333333
/?mc_cid=5a013499a7&mc_eid=0eab31a947,1,76,76,0,0,3,38,3,1,33.33333333333333
/?mc_cid=5a013499a7&mc_eid=11f87c8f92,1,41,41,0,0,3,20.5,3,1,33.33333333333333
/?mc_cid=5a013499a7&mc_eid=1c4ce046a4,1,26,26,0,0,2,26,2,1,50
/?mc_cid=5a013499a7&mc_eid=590c1fd7a8,1,0,0,1,100,1,0,1,1,100
/?mc_cid=5a013499a7&mc_eid=5dc452b76e,2,0,0,2,100,2,0,1,2,100
/?mc_cid=5a013499a7&mc_eid=5e6b3c881e,1,20,20,0,0,2,20,2,1,50
/?mc_cid=5a013499a7&mc_eid=5f7c9d896f,1,0,0,1,100,1,0,1,1,100
/?mc_cid=5a013499a7&mc_eid=7a9eff7d23,1,23,23,0,0,2,23,2,1,50
/?mc_cid=5a013499a7&mc_eid=c5a84130e1,1,70,70,0,0,4,23.333333333333332,4,1,25
/?mc_cid=5a013499a7&mc_eid=d23935e731,1,0,0,1,100,1,0,1,1,100
/?mc_cid=5bfe5e2970&mc_eid=[UNIQID],1,1766,1766,0,0,4,588.3333333333334,4,1,25
/?mc_cid=5d0201ce3f&mc_eid=5f2e658b55,1,0,0,1,100,1,0,1,1,100
/?mc_cid=5d0201ce3f&mc_eid=61d8e4205d,2,680,340,0,0,17,45.4,8.5,2,11.76470588235294
/?mc_cid=7498e3d6f4&mc_eid=7a5dbb0dee,1,26,26,0,0,3,12.5,3,1,33.33333333333333
/?mc_cid=7498e3d6f4&mc_eid=e4021d0025,1,0,0,1,100,1,0,1,1,100
/?mc_cid=94db439b5b&mc_eid=38a4211b22,1,0,0,1,100,1,0,1,1,100
/?mc_cid=a8de940045&mc_eid=a3460081e9,1,4830,4830,0,0,22,230.04761904761904,22,1,4.545454545454546
/?mc_cid=acc2976657&mc_eid=a47fad0332,2,31,15.5,1,50,3,31,1.5,2,66.66666666666666
/?mc_cid=b3c8d65720&mc_eid=c4e318cd0b,1,11,11,0,0,2,11,2,1,50
/?mc_cid=f4ee631988&mc_eid=26c710e4c2,1,0,0,1,100,1,0,1,1,100
/?mc_cid=f4ee631988&mc_eid=d74035b46c,1,0,0,1,100,1,0,1,1,100
/?mc_cid=f7ab596bef&mc_eid=,2,14,7,0,0,7,2.8,3.5,2,28.57142857142857
/?mc_cid=f7feb03915&mc_eid=[UNIQID],1,2609,2609,0,0,5,652.5,5,1,20
/?mc_cid=f7feb03915&mc_eid=144ec7e257,2,0,0,2,100,2,0,1,2,100
/?mc_cid=f89ae701a7&mc_eid=050dadd5cf,1,12,12,0,0,2,12,2,1,50
/?mc_cid=f89ae701a7&mc_eid=37ee18f93f,1,42,42,0,0,2,42,2,1,50
/?p=28987&preview=true,1,1815,1815,0,0,11,181.6,11,1,9.090909090909092
/?p=29017&preview=true,2,60,30,1,50,3,60,1.5,2,66.66666666666666
/?p=29592&preview=true,1,2475,2475,0,0,9,309.125,9,1,11.11111111111111
/?p=29805&preview=true,1,2391,2391,0,0,3,1195.5,3,1,33.33333333333333
/?p=30030&preview=true,1,2106,2106,0,0,19,116.94444444444444,19,1,5.263157894736842
/?page_id=14026,1,0,0,1,100,1,0,1,1,100
/?page_id=15134,1,0,0,1,100,1,0,1,1,100
/?page_id=26678&elementor-preview=26678&ver=1585821261,1,6160,6160,0,0,46,136.88888888888889,46,1,2.1739130434782608
/?page_id=65,1,0,0,1,100,1,0,1,1,100
/?preview_id=15&preview_nonce=2cb5c4c97b&preview=true,1,581,581,0,0,22,27.61904761904762,22,1,4.545454545454546
/?preview_id=15&preview_nonce=3ed0172b15&preview=true,2,4771,2385.5,0,0,23,227.1904761904762,11.5,2,8.695652173913043
/?preview_id=15&preview_nonce=b8c7df1ea3&preview=true,1,1143,1143,0,0,9,142.875,9,1,11.11111111111111
/?ref=hexometer,12,0,0,12,100,12,0,1,12,100
/?ref=knoma,13,2772,213.23076923076923,6,46.15384615384615,38,110.84,2.923076923076923,13,34.21052631578947
/?s=Booklet,1,75,75,0,0,4,25,4,1,25
/?s=Coronovirus+,1,0,0,1,100,1,0,1,1,100
/?s=Covid19,1,109,109,0,0,5,27.25,5,1,20
/?s=e34,1,1493,1493,0,0,2,1493,2,1,50
/?semalt_com/29=,1,0,0,1,100,1,0,1,1,100
/&nbsp,1,0,0,1,100,1,0,1,1,100
/&quot,4,0,0,4,100,4,0,1,4,100
/<br,2,320,160,1,50,10,40.25,5,2,20
/>,1,0,0,1,100,1,0,1,1,100
/15668-2/,1,0,0,1,100,1,0,1,1,100
/2020-data-short-1/,2,6734,3367,0,0,17,449,8.5,2,11.76470588235294
/2020-data-short-business/,4,2693,673.25,0,0,26,122.45454545454545,6.5,4,15.384615384615385
/2020-data-short-business/?preview_id=27653&preview_nonce=a0691c6260&preview=true,2,2073,1036.5,0,0,11,230.44444444444446,5.5,2,18.181818181818183
/2020-data-short-individual/,2,172,86,0,0,6,42.75,3,2,33.33333333333333
/2020-hiring-partner/,16,14178,886.125,5,31.25,67,277.96078431372547,4.1875,16,23.88059701492537
/2020-hiring-partner/?elementor-preview=27462&ver=1594130907,1,1684,1684,0,0,11,168.4,11,1,9.090909090909092
/2020-new-data-analysis/,60,72587,1209.7833333333333,14,23.333333333333332,586,137.98479087452472,9.766666666666667,60,10.238907849829351
/2020-new-data-analysis/?elementor-preview=26451&ver=1585583930,1,3040,3040,0,0,13,253.33333333333334,13,1,7.6923076923076925
/2020-new-data-analysis/?preview_id=26451&preview_nonce=ce58be89ae&preview=true,1,180,180,0,0,6,35.8,6,1,16.666666666666664
/2020-new-highlands-campus-page/,3,22,7.333333333333333,2,66.66666666666666,4,22,1.3333333333333333,3,75
/2020-new-managing-software-development-teams/,5,1144,228.8,2,40,19,81.78571428571429,3.8,5,26.31578947368421
/2020-new-managing-software-development-teams/?elementor-preview=26878&ver=1586774452,1,714,714,0,0,7,119,7,1,14.285714285714285
/2020-new-parter-page/,40,45452,1136.3,5,12.5,312,167.12132352941177,7.8,40,12.82051282051282
/2020-new-parter-page/?elementor-preview=27358&ver=1587458620,1,3381,3381,0,0,43,80.5,43,1,2.3255813953488373
/2020-new-parter-page/?elementor-preview=27358&ver=1587639259,1,0,0,1,100,1,0,1,1,100
/2020-new-parter-page/?elementor-preview=27358&ver=1587649836,1,16,16,0,0,2,16,2,1,50
/2020-new-parter-page/?elementor-preview=27358&ver=1593701324,1,611,611,0,0,5,152.5,5,1,20
/2020-new-parter-page/?preview_id=27358&preview_nonce=7653c6b853&preview=true,1,1585,1585,0,0,15,113.14285714285714,15,1,6.666666666666667
/2020-new-parter-page/?preview_id=27358&preview_nonce=b8e22b4bb7&preview=true,1,27,27,0,0,3,13.5,3,1,33.33333333333333
/2020-new-short-course-2/,2,2279,1139.5,1,50,16,162.85714285714286,8,2,12.5
/2020-new-short-course-2/?elementor-preview=27015&ver=1586791207,1,1509,1509,0,0,11,151,11,1,9.090909090909092
/2020-new-short-course-3/,1,1178,1178,0,0,12,107.0909090909091,12,1,8.333333333333332
/2020-new-short-course/,3,7200,2400,1,33.33333333333333,41,189.44736842105263,13.666666666666666,3,7.317073170731707
/2020-new-ux-page/,2,1388,694,0,0,3,1388,1.5,2,66.66666666666666
/2020-short-course/?elementor-preview=27613&ver=1588246490,1,955,955,0,0,12,86.9090909090909,12,1,8.333333333333332
/2020-short-course/?preview=true,1,7,7,0,0,2,7,2,1,50
/2020-web-development/?elementor-preview=27962&ver=1589278681,1,5075,5075,0,0,27,195.30769230769232,27,1,3.7037037037037033
